Comments
"2024-03-13 $269.98 || professional property services llc - vicksburg, mississippi, united states #9441 ||% MCC 2257"
"2024-02-13 $88.84 || lake city extended care center - lake city, florida, united states #5211 ||% MCC 1676"
"2024-01-25 $349.48 || osage resources, llc - wichita, kansas, united states #2866 ||% MCC 1693"
"2024-01-17 $379.81 || dufresne henry consulting engr - pawling, new york, united states #6996 ||% MCC 4871"
"2024-02-19 $395.38 || voyag institute - san diego, california, united states #7745 ||% MCC 2771"
"2024-01-08 $418.82 || aerial sky - plainfield, illinois, united states #6213 ||% MCC 5222"
"2024-02-09 $431.11 || oregon commission for the blind - eugene, oregon, united states #6304 ||% MCC 3386"
"2024-02-12 $336.59 || maples shirts - st. clair shores, michigan, united states #9668 ||% MCC 2320"
"2024-02-19 $386.87 || direl materiales de construcción cía. ltda. - lincoln, california, united states #1906 ||% MCC 1761"
"2024-01-16 $405.49 || hyperthesis, llc - los angeles, california, united states #3910 ||% MCC 5393"
"2024-01-06 $456.14 || vacaystay connect, llc - chicago, illinois, united states #3722 ||% MCC 5243"
"2024-02-24 $484.84 || alert security anytime - laredo, texas, united states #4476 ||% MCC 4567"
"2024-01-09 $219.28 || benefit associates, inc. - arlington heights, illinois, united states #9040 ||% MCC 3903"
"2024-03-15 $374.20 || allen engineering - san bernardino, california, united states #7925 ||% MCC 5182"
"2024-01-30 $410.37 || muse intermedia llc - astoria, new york, united states #8815 ||% MCC 5138"
"2024-02-23 $338.74 || curran contracting company - crystal lake, illinois, united states #7025 ||% MCC 4069"
"2024-02-16 $127.55 || fashion fittings - fircrest, washington, united states #3493 ||% MCC 3279"
"2024-01-27 $35.78 || resort furniture hhi - hilton head island, south carolina, united states #2871 ||% MCC 5193"
"2024-02-13 $129.45 || turbo resources int'l - chandler, arizona, united states #8623 ||% MCC 2421"
"2024-02-10 $413.86 || mears construction - lubbock, texas, united states #1938 ||% MCC 5436"
"2024-02-17 $37.43 || ccs systems inc - amarillo, texas, united states #6597 ||% MCC 1671"
"2024-01-16 $173.05 || dollartree - hartsville, south carolina, united states #3094 ||% MCC 1354"
"2024-03-16 $368.62 || cultus lake holiday park - macon, georgia, united states #3435 ||% MCC 1344"
"2024-03-13 $63.31 || pelton casteel, inc. - milwaukee, wisconsin, united states #9266 ||% MCC 3090"
"2024-02-15 $6.01 || interior demolition specialist - lakewood, colorado, united states #2369 ||% MCC 3207"
"2024-02-21 $10.30 || awesome headshots photography studios - san ramon, california, united states #9917 ||% MCC 3185"
"2024-03-23 $136.45 || cr express inc - corona, california, united states #6382 ||% MCC 4572"
"2024-03-17 $472.90 || schmidt baking co inc - new castle, delaware, united states #3906 ||% MCC 3724"
"2024-01-30 $441.69 || rma land constrcution - brea, california, united states #3425 ||% MCC 2300"
"2024-01-30 $397.88 || brocode norge - norge, oklahoma, united states #4733 ||% MCC 1271"
"2024-01-31 $373.08 || crowdhere - new york, new york, united states #9617 ||% MCC 2910"
"2024-01-15 $432.69 || metrix marketing inc - rochester, new york, united states #6261 ||% MCC 4643"
"2024-01-21 $431.30 || larym design - las vegas, nevada, united states #9394 ||% MCC 5322"
"2024-01-07 $16.06 || everything summer camp - boyd, wisconsin, united states #8038 ||% MCC 4049"
"2024-01-25 $439.41 || unique flower shop - pearland, texas, united states #9742 ||% MCC 1631"
"2024-02-06 $476.90 || precision valve - reno, nevada, united states #5474 ||% MCC 5396"
"2024-01-16 $88.87 || decorative resource - san antonio, texas, united states #6087 ||% MCC 3154"
"2024-02-15 $428.68 || quadralogix - lancaster, pennsylvania, united states #6932 ||% MCC 1141"
"2024-01-07 $269.60 || engagemyhealth llc - centennial, colorado, united states #6666 ||% MCC 2168"
"2024-02-09 $52.08 || bujinkan tohoku dojo - poughkeepsie, new york, united states #2507 ||% MCC 4559"
"2024-01-23 $474.08 || julios garage - edinburg, texas, united states #6578 ||% MCC 1508"
"2024-02-17 $79.63 || farmington historic plantation - louisville, kentucky, united states #2224 ||% MCC 5368"
"2024-01-01 $443.01 || long island house hunters exclusive buyer agents - glen cove, new york, united states #3045 ||% MCC 2057"
"2024-01-31 $496.26 || sealife aquarium - fort walton beach, florida, united states #9691 ||% MCC 2042"
"2024-03-03 $495.77 || gsc architects - austin, texas, united states #9825 ||% MCC 4835"
"2024-01-08 $283.73 || tech-tool plastics, inc. - fort worth, texas, united states #4330 ||% MCC 5200"
"2024-02-01 $403.66 || national reined cow horse assn - byars, oklahoma, united states #2881 ||% MCC 3867"
"2024-03-13 $252.35 || ameritex construction - breckenridge, texas, united states #7471 ||% MCC 3873"
"2024-02-07 $80.72 || turnkey auto - oshkosh, wisconsin, united states #5042 ||% MCC 5341"
"2024-01-03 $408.28 || the memory kit - atlanta, georgia, united states #2476 ||% MCC 3559"
"2024-02-08 $438.73 || industrial cafe - huntingdon, pennsylvania, united states #8715 ||% MCC 2264"
"2024-01-04 $187.69 || professional resume writing - atlanta, georgia, united states #5338 ||% MCC 1341"
"2024-02-12 $425.44 || six axis, llc - andrews, south carolina, united states #9591 ||% MCC 3348"
"2024-02-23 $358.65 || digitalstakeout - atlanta, georgia, united states #2089 ||% MCC 5453"
"2024-02-05 $199.57 || the fall studios - morton, pennsylvania, united states #9441 ||% MCC 3196"
"2024-02-03 $327.30 || srv holdings - austin, texas, united states #6901 ||% MCC 5113"
"2024-01-26 $459.26 || charlton, inc. - st. clair shores, michigan, united states #8437 ||% MCC 2629"
"2024-03-05 $213.07 || clarity diagnostics - keller, texas, united states #8176 ||% MCC 1946"
"2024-01-18 $419.34 || southside community health services - minneapolis, minnesota, united states #5280 ||% MCC 4056"
"2024-03-16 $267.66 || the onyx group - alexandria, virginia, united states #1198 ||% MCC 5527"
"2024-01-21 $309.21 || aangan - albany, california, united states #3476 ||% MCC 3463"
"2024-03-06 $317.10 || lhoist north america, inc - fort worth, texas, united states #9853 ||% MCC 3290"
"2024-01-09 $473.98 || sinicon plastics inc. - dalton, massachusetts, united states #9505 ||% MCC 3806"
"2024-03-12 $433.97 || endoxa consulting, llc - milford, michigan, united states #5889 ||% MCC 3646"
"2024-01-04 $290.58 || spoton! press - portland, oregon, united states #8417 ||% MCC 4729"
"2024-02-08 $410.05 || paradigm healthcare - northampton, massachusetts, united states #2572 ||% MCC 3592"
"2024-03-01 $114.88 || marine usa inc - worcester, massachusetts, united states #5437 ||% MCC 3040"
"2024-02-11 $332.23 || shish kebab house - glendale, arizona, united states #8776 ||% MCC 3192"
"2024-02-29 $181.05 || precision coils - brownsville, tennessee, united states #5924 ||% MCC 1438"
"2024-03-25 $179.35 || right angle networks llc - roseville, california, united states #3917 ||% MCC 1774"
"2024-02-06 $460.69 || brs custom painting - wentzville, missouri, united states #3245 ||% MCC 5302"
"2024-02-23 $111.72 || keytech solutions llc - springdale, maryland, united states #4940 ||% MCC 2690"
"2024-03-11 $34.22 || john n campbell md - kentwood, michigan, united states #6115 ||% MCC 4440"
"2024-02-07 $218.77 || beats drop cancer - santa cruz, california, united states #5880 ||% MCC 3736"
"2024-03-10 $482.94 || sks design - spring, texas, united states #9981 ||% MCC 3233"
"2024-03-09 $43.80 || southern fastening system - loganville, georgia, united states #9871 ||% MCC 3707"
"2024-03-02 $78.72 || why not water - woodinville, washington, united states #7802 ||% MCC 2452"
"2024-01-09 $137.49 || the pilates company - woodinville, washington, united states #5021 ||% MCC 4171"
"2024-01-04 $267.22 || morrical realty - hamilton, ohio, united states #1461 ||% MCC 2216"
"2024-03-19 $378.66 || cloudvo - palo alto, california, united states #4173 ||% MCC 1155"
"2024-03-07 $411.77 || teletechs - waxahachie, texas, united states #5928 ||% MCC 3328"
"2024-02-10 $270.61 || elan vital galleries - kihei, hawaii, united states #1006 ||% MCC 3328"
"2024-03-24 $214.28 || turnbull & stark, pc - jefferson city, missouri, united states #6057 ||% MCC 3493"
"2024-02-26 $77.64 || wepropertyowners - newport beach, california, united states #5768 ||% MCC 2334"
"2024-01-01 $112.66 || best american hospitality inc - long beach, california, united states #9621 ||% MCC 3789"
"2024-02-27 $322.58 || ballerlab.com - woodland hills, california, united states #2051 ||% MCC 4186"
"2024-03-04 $378.01 || manzana products co. inc. - sebastopol, california, united states #1547 ||% MCC 1342"
"2024-02-12 $321.83 || jja project management - mableton, georgia, united states #9400 ||% MCC 2001"
"2024-03-02 $107.53 || ritzy ragz - temecula, california, united states #5053 ||% MCC 2567"
"2024-02-08 $267.57 || cooper plumbing llc - verona, wisconsin, united states #2282 ||% MCC 1315"
"2024-02-07 $275.21 || brydan suites - eureka springs, arkansas, united states #2796 ||% MCC 2541"
"2024-01-20 $120.21 || en pointe school of dance - plainfield, new jersey, united states #4373 ||% MCC 1202"
"2024-01-26 $167.61 || san antonio realty - los angeles, california, united states #8217 ||% MCC 4735"
"2024-01-10 $388.59 || asmara inc. - waltham, massachusetts, united states #4161 ||% MCC 2193"
"2024-01-12 $376.95 || body-skins, inc. - south elgin, illinois, united states #6482 ||% MCC 1175"
"2024-01-31 $93.51 || photo finish records - new york, new york, united states #4522 ||% MCC 2706"
"2024-01-20 $34.51 || carbon automotive inc. - plymouth, massachusetts, united states #5780 ||% MCC 4036"
"2024-02-27 $177.09 || waterstreet - corpus christi, texas, united states #9838 ||% MCC 4456"
2024-02-26 $455.32 || innovast digital marketing - nan #9846 ||% MCC 3732
"2024-02-02 $268.56 || sar insurance group - lakewood, new jersey, united states #3611 ||% MCC 1988"
"2024-01-12 $381.93 || rama enterprises - edgewood, new york, united states #8007 ||% MCC 1472"
"2024-01-16 $247.28 || comfort haven - klamath falls, oregon, united states #4890 ||% MCC 3735"
"2024-03-07 $58.11 || great entertaining - sausalito, california, united states #4393 ||% MCC 5029"
"2024-02-10 $465.70 || orange room software - gardnerville, nevada, united states #4287 ||% MCC 1302"
"2024-02-11 $378.81 || foundry educational foundation - schaumburg, illinois, united states #5057 ||% MCC 2741"
"2024-02-22 $276.38 || makara - redwood city, california, united states #4629 ||% MCC 3464"
"2024-03-09 $147.11 || quality paving landmark grading & paving, inc. - ventura, california, united states #4725 ||% MCC 2570"
"2024-03-11 $143.04 || retrograde nova - alexandria, virginia, united states #7056 ||% MCC 3541"
"2024-02-11 $67.75 || mandees pizza - salem, massachusetts, united states #1349 ||% MCC 3236"
"2024-03-14 $337.75 || the scott center for autism treatment - melbourne, florida, united states #2933 ||% MCC 3935"
"2024-02-08 $130.01 || fearless technology group, inc. - golden, colorado, united states #2889 ||% MCC 2534"
"2024-01-30 $198.44 || alpha-omega investigations, inc. - syracuse, new york, united states #8396 ||% MCC 3176"
"2024-02-24 $120.01 || family service of westchester - yonkers, new york, united states #2466 ||% MCC 5190"
"2024-02-01 $428.38 || branding iron studios - aliso viejo, california, united states #5632 ||% MCC 2194"
"2024-01-23 $381.54 || videos images pictures dcc llc - cincinnati, ohio, united states #9260 ||% MCC 3267"
"2024-01-20 $197.24 || stone crest, inc. - provo, utah, united states #5465 ||% MCC 1828"
"2024-03-15 $414.74 || echo business advisors - dallas, texas, united states #8579 ||% MCC 2884"
"2024-01-27 $109.68 || sorrelldesign - washington, district of columbia, united states #6573 ||% MCC 4100"
"2024-02-29 $255.53 || alpha international movers - sciota, pennsylvania, united states #4928 ||% MCC 3394"
"2024-02-14 $419.55 || moxie seo - austin, texas, united states #6389 ||% MCC 3812"
"2024-03-10 $346.26 || williamsburg internal medicine - williamsburg, virginia, united states #3408 ||% MCC 2680"
"2024-02-01 $398.00 || testcomm llc - spokane, washington, united states #8114 ||% MCC 1940"
"2024-01-21 $284.98 || richard talmage photography - mashpee, massachusetts, united states #6116 ||% MCC 3826"
"2024-03-21 $232.82 || k.d. yoder & associates - columbus, ohio, united states #9470 ||% MCC 4455"
"2024-03-25 $55.18 || instadry basement systems - romulus, michigan, united states #5055 ||% MCC 1910"
"2024-02-08 $488.02 || stepping stories - truckee, california, united states #8410 ||% MCC 4876"
"2024-02-04 $11.65 || deco distributors, inc. - oklahoma city, oklahoma, united states #1641 ||% MCC 1141"
"2024-02-26 $262.76 || eccretive - phoenix, arizona, united states #5579 ||% MCC 4088"
"2024-01-04 $248.40 || acting successfully, llc - new york, new york, united states #1444 ||% MCC 4068"
"2024-01-28 $310.28 || netprof, inc. - minneapolis, minnesota, united states #4842 ||% MCC 5412"
"2024-01-16 $209.36 || mechanical moon - austin, texas, united states #9914 ||% MCC 4917"
"2024-03-01 $170.67 || diversified projects inc. - spring, texas, united states #3706 ||% MCC 3097"
"2024-01-29 $194.94 || fresh provisions - sarasota, florida, united states #4066 ||% MCC 3464"
"2024-01-07 $350.32 || innovation to impact at yale - new haven, connecticut, united states #1103 ||% MCC 1919"
"2024-03-09 $380.15 || osiris back to life - miami, florida, united states #8350 ||% MCC 3483"
"2024-03-14 $43.25 || foster equipment sales - springfield, ohio, united states #2576 ||% MCC 3489"
"2024-02-24 $492.25 || bainbridge athletic club - bainbridge island, washington, united states #9552 ||% MCC 3191"
"2024-01-30 $458.01 || cutitta chiropractic - pittsburgh, pennsylvania, united states #3626 ||% MCC 4932"
"2024-01-15 $376.72 || medipro solutions - boulder, colorado, united states #6023 ||% MCC 1320"
"2024-02-06 $125.67 || petro company - southampton, massachusetts, united states #2091 ||% MCC 2237"
"2024-03-06 $239.34 || all star publishing - naperville, illinois, united states #2768 ||% MCC 5421"
"2024-02-18 $10.18 || carmel developments inc - philadelphia, pennsylvania, united states #3421 ||% MCC 1398"
"2024-01-07 $441.43 || elevation chiropractic and rehabilitation - tigard, oregon, united states #5853 ||% MCC 2331"
"2024-02-01 $7.65 || one step land development - sagle, idaho, united states #7873 ||% MCC 1225"
"2024-03-18 $349.22 || dms marketing - mission viejo, california, united states #9311 ||% MCC 5246"
"2024-03-21 $393.82 || lewis gordon, llc - chicago, illinois, united states #7917 ||% MCC 1287"
"2024-02-06 $496.50 || bak-re-pair, inc. - san diego, california, united states #3809 ||% MCC 5242"
"2024-03-16 $269.63 || harvest church - billings, montana, united states #4774 ||% MCC 5419"
"2024-03-06 $280.26 || knowru - chicago, illinois, united states #5908 ||% MCC 1645"
"2024-01-22 $446.80 || scoutmee - san francisco, california, united states #1382 ||% MCC 3230"
"2024-01-13 $6.68 || carolyn relei designs - lodi, california, united states #9896 ||% MCC 3003"
"2024-02-20 $297.81 || northshore latino business association - lynn, massachusetts, united states #1511 ||% MCC 3530"
"2024-01-21 $273.67 || sunlight solar, inc. - san diego, california, united states #2406 ||% MCC 5456"
"2024-01-11 $427.40 || gobee group - bellevue, washington, united states #6147 ||% MCC 3197"
"2024-03-09 $390.17 || national association of attorneys general - washington, district of columbia, united states #8631 ||% MCC 1667"
"2024-03-23 $216.77 || kjlink international inc - los altos, california, united states #3112 ||% MCC 2054"
"2024-02-12 $55.97 || software applications inc - gaithersburg, maryland, united states #1197 ||% MCC 3392"
"2024-02-04 $363.14 || hotopp associates - new york, new york, united states #5480 ||% MCC 1673"
"2024-01-22 $232.72 || st. james capital l.l.c - bloomfield hills, michigan, united states #3890 ||% MCC 5292"
"2024-03-01 $6.88 || sibson consulting - new york, new york, united states #5006 ||% MCC 4786"
"2024-01-28 $241.80 || denali advanced integration - redmond, washington, united states #3878 ||% MCC 4756"
"2024-02-15 $325.81 || speak! language center - charlottesville, virginia, united states #1116 ||% MCC 1912"
"2024-01-29 $191.70 || paramed systems - south jordan, utah, united states #9336 ||% MCC 2749"
"2024-03-24 $281.73 || arista spas - atlanta, georgia, united states #4757 ||% MCC 2030"
"2024-02-20 $148.17 || agrati, inc. - park forest, illinois, united states #3091 ||% MCC 5524"
"2024-01-27 $254.13 || intermission tavern - boston, massachusetts, united states #2910 ||% MCC 2554"
"2024-01-27 $51.42 || hollywood souvenirs - los angeles, california, united states #2610 ||% MCC 1525"
"2024-01-30 $398.35 || friday health plans - denver, colorado, united states #3821 ||% MCC 2072"
"2024-02-21 $83.79 || entrusted legacy - bakersfield, california, united states #9325 ||% MCC 3012"
"2024-02-12 $497.53 || royaltee media group, llc - lacey, washington, united states #5172 ||% MCC 5477"
"2024-01-01 $150.68 || boy scouts of america > cub scouts - saint paul, minnesota, united states #9647 ||% MCC 2429"
"2024-02-02 $408.04 || tavaero jet charter - houston, texas, united states #6812 ||% MCC 1157"
"2024-03-14 $325.00 || cleen trax maintenance - madison, wisconsin, united states #4061 ||% MCC 4672"
"2024-01-30 $279.25 || atom dei luxuries, inc. - chicago, illinois, united states #7164 ||% MCC 1118"
"2024-01-31 $453.32 || california college of music - pasadena, california, united states #7535 ||% MCC 3304"
"2024-03-20 $407.70 || du pont dow elastomers - stow, ohio, united states #6909 ||% MCC 1391"
"2024-03-17 $264.33 || woodland properties - highlands ranch, colorado, united states #7619 ||% MCC 3691"
"2024-01-04 $113.59 || dunwody white & landon - coral gables, florida, united states #7556 ||% MCC 1578"
"2024-01-19 $183.94 || laboratory products association - white post, virginia, united states #6945 ||% MCC 5369"
"2024-02-24 $38.55 || hong kong garden restaurant - aptos, california, united states #6756 ||% MCC 3524"
"2024-01-09 $157.12 || macie publishing co - rockaway, new jersey, united states #5778 ||% MCC 4409"
"2024-01-13 $333.07 || gpa rocky mountain chapter - denver, colorado, united states #2479 ||% MCC 3565"
"2024-02-17 $379.93 || filmedia oy - chicago, illinois, united states #2999 ||% MCC 2639"
"2024-03-15 $492.68 || omega transactions corporation - houston, texas, united states #9735 ||% MCC 4473"
"2024-03-13 $490.49 || rodan and fields dermatology - franklin, tennessee, united states #3908 ||% MCC 1925"
"2024-03-20 $18.35 || iga printing - ontario, california, united states #6111 ||% MCC 4558"
"2024-03-20 $490.51 || hopper communities - charlotte, north carolina, united states #7603 ||% MCC 3308"
"2024-01-12 $44.96 || kens tax service - detroit, michigan, united states #1476 ||% MCC 1945"
"2024-02-24 $108.41 || ray donch body werks - pittsburgh, pennsylvania, united states #7626 ||% MCC 1420"
"2024-01-03 $452.42 || the stanford review - stanford, california, united states #5401 ||% MCC 5243"
"2024-02-07 $227.71 || computer consoles, inc - birmingham, alabama, united states #3843 ||% MCC 1678"
"2024-01-07 $196.54 || adhezion, inc. - comstock park, michigan, united states #3186 ||% MCC 1817"
"2024-03-19 $131.99 || fields and fields treatment center llc - laurel, maryland, united states #7432 ||% MCC 3901"
"2024-02-14 $218.61 || woodale farms - janesville, wisconsin, united states #1174 ||% MCC 4446"
"2024-03-01 $329.42 || kirkman chiropractic clinic - orlando, florida, united states #1501 ||% MCC 1933"
"2024-02-29 $375.73 || bioscience advisors - walnut creek, california, united states #9761 ||% MCC 5367"
"2024-02-28 $298.94 || only health - mcallen, texas, united states #8398 ||% MCC 2898"
"2024-02-14 $355.97 || bacodeo, llc - portland, oregon, united states #6997 ||% MCC 1162"
"2024-02-04 $311.14 || central texas grassroots cycling, inc - austin, texas, united states #9227 ||% MCC 1552"
"2024-03-22 $392.98 || resource grand - blue ash, ohio, united states #8796 ||% MCC 2996"
"2024-01-01 $154.50 || planet fun - st peters, missouri, united states #6188 ||% MCC 1760"
"2024-02-27 $490.95 || government certification specialists, inc. - leesburg, virginia, united states #1305 ||% MCC 1235"
"2024-02-01 $277.56 || colorado security agency inc - district of columbia, district of columbia, united states #5948 ||% MCC 2942"
"2024-02-05 $347.09 || tangible cryptography - wilmington, delaware, united states #9078 ||% MCC 2087"
"2024-03-19 $435.52 || clemson engage - clemson, south carolina, united states #5182 ||% MCC 2521"
"2024-03-07 $142.49 || holistic life baptist church ministries - dorchester, massachusetts, united states #2283 ||% MCC 1639"
"2024-02-02 $483.82 || md idea lab - boston, massachusetts, united states #2528 ||% MCC 1583"
"2024-02-16 $489.72 || true wealth llc - salt lake city, utah, united states #6269 ||% MCC 1880"
"2024-03-14 $379.63 || fly mouthwash, llc - tallahassee, florida, united states #6927 ||% MCC 1735"
"2024-03-14 $48.83 || mcmillan interiors ballymena - atwood, indiana, united states #8488 ||% MCC 1004"
"2024-02-26 $78.69 || pcbm management co inc - ishpeming, michigan, united states #9278 ||% MCC 4966"
"2024-01-03 $79.26 || datawing global - san antonio, texas, united states #6155 ||% MCC 3750"
"2024-01-22 $5.90 || engineering bim solutions - oconomowoc, wisconsin, united states #4173 ||% MCC 1541"
"2024-03-04 $273.91 || trihaz solutions - huntsville, alabama, united states #2875 ||% MCC 3569"
"2024-02-11 $159.84 || lead2deed - rochester, minnesota, united states #2922 ||% MCC 1403"
"2024-02-26 $183.77 || billy baroo's at foster golf links - tukwila, washington, united states #8784 ||% MCC 3048"
"2024-01-16 $159.58 || tapcon - garland, texas, united states #7935 ||% MCC 2399"
"2024-03-11 $212.13 || stoutridge vineyard, llc - marlboro, new york, united states #5214 ||% MCC 4740"
"2024-01-16 $332.23 || laurel animal hospital - kansas city, missouri, united states #5993 ||% MCC 1607"
"2024-03-15 $227.39 || mclean masterworks - irvine, california, united states #2178 ||% MCC 3696"
"2024-02-01 $116.44 || conner carriages & occasions - monticello, florida, united states #2605 ||% MCC 3446"
"2024-02-03 $360.94 || granby medical ctr - granby, colorado, united states #1288 ||% MCC 2750"
"2024-03-22 $369.45 || rangewriter professional writing services - boise, idaho, united states #4785 ||% MCC 2381"
"2024-01-14 $284.29 || axioma - new york, new york, united states #2839 ||% MCC 1851"
"2024-02-26 $279.28 || bell transmissions - wheaton, illinois, united states #5635 ||% MCC 3598"
"2024-03-20 $307.51 || ""dr"" doug pc - arnold, missouri, united states #6373 ||% MCC 1163"
"2024-01-19 $7.62 || cleo wallace ctr - greenwood village, colorado, united states #9965 ||% MCC 4554"
"2024-01-27 $96.94 || handle with care moving & delivery - ann arbor, michigan, united states #5300 ||% MCC 5163"
"2024-02-02 $219.65 || northwood dispensing chemists limited - stafford, texas, united states #3324 ||% MCC 5311"
"2024-02-29 $60.92 || the writing partnership - albany, new york, united states #1390 ||% MCC 4990"
"2024-02-20 $144.04 || holiday inn express grover beach pismo beach area - grover beach, california, united states #9009 ||% MCC 2765"
"2024-03-12 $376.29 || inflight express inc - bensenville, illinois, united states #2696 ||% MCC 2155"
"2024-03-15 $106.37 || sunbeam properties, inc. - miramar, florida, united states #6091 ||% MCC 5323"
"2024-03-17 $199.20 || resolute commercial capital - rochester, new york, united states #7588 ||% MCC 5084"
"2024-02-18 $304.10 || jamieson equipment company - buford, georgia, united states #2622 ||% MCC 2158"
"2024-01-19 $191.93 || texas brand bank - garland, texas, united states #2765 ||% MCC 1282"
"2024-02-17 $185.77 || twinkleberry & son - chicago, illinois, united states #2447 ||% MCC 1700"
"2024-02-26 $115.31 || divine endowments, inc. - chesterfield, virginia, united states #4192 ||% MCC 1058"
"2024-02-22 $43.12 || villa maria - hurley, wisconsin, united states #7813 ||% MCC 3574"
"2024-01-02 $282.43 || jazzyexpo.com executive office furniture - oceanside, california, united states #8432 ||% MCC 2582"
"2024-02-13 $486.99 || sovereign lending group incorporated - costa mesa, california, united states #4465 ||% MCC 1442"
"2024-01-09 $163.34 || 3c spectrum - lake elsinore, california, united states #2401 ||% MCC 3178"
"2024-02-05 $163.68 || clear income strategies group - charlotte, north carolina, united states #8200 ||% MCC 3343"
"2024-01-20 $254.05 || medical research consultants - houston, texas, united states #8178 ||% MCC 1012"
"2024-01-03 $405.98 || the hodge group - dublin, ohio, united states #2682 ||% MCC 1230"
"2024-03-11 $357.88 || meridian energy & environment, llc - charleston, south carolina, united states #5942 ||% MCC 3025"
"2024-02-13 $491.48 || bistrobot - san francisco, california, united states #7853 ||% MCC 1302"
"2024-02-26 $313.38 || spectrum lubricants - selmer, tennessee, united states #5828 ||% MCC 2583"
"2024-03-03 $185.65 || vaylenx - shaker heights, ohio, united states #5264 ||% MCC 3856"
"2024-01-24 $212.28 || fonner view golf - grand island, nebraska, united states #3805 ||% MCC 4989"
"2024-01-26 $232.08 || cheddah - digital conversations, in real life - madison, wisconsin, united states #7952 ||% MCC 1532"
"2024-01-29 $406.50 || trees n trends - paducah, kentucky, united states #8347 ||% MCC 2628"
"2024-03-17 $13.93 || avinity - richfield, minnesota, united states #8360 ||% MCC 2932"
"2024-02-06 $344.68 || peninsula hospital center - far rockaway, new york, united states #4938 ||% MCC 5353"
"2024-02-21 $128.19 || associated suppliers inc - sandusky, ohio, united states #5983 ||% MCC 5163"
"2024-03-14 $162.85 || laboratory design & supply inc. - buford, georgia, united states #9533 ||% MCC 4326"
"2024-01-31 $100.25 || selberg studios inc - leonard, michigan, united states #9340 ||% MCC 5289"
"2024-01-18 $493.75 || revair - aurora, ohio, united states #7504 ||% MCC 1801"
"2024-01-21 $345.39 || keenan investment management - new york, new york, united states #1664 ||% MCC 3296"
"2024-02-13 $470.64 || german national tourist office - new york, new york, united states #5033 ||% MCC 2477"
"2024-03-03 $37.68 || leslie a. westbrook - kensington, maryland, united states #6294 ||% MCC 3080"
"2024-01-31 $62.13 || skylake ranch - durham, california, united states #1951 ||% MCC 3321"
"2024-01-20 $79.27 || executives in motion - islip, new york, united states #9172 ||% MCC 1972"
"2024-01-13 $345.61 || rochester sports garden inc - rochester, new york, united states #3637 ||% MCC 1813"
"2024-01-11 $466.06 || golding design inc - lakewood, new jersey, united states #3245 ||% MCC 3174"
"2024-03-16 $488.66 || mccartney construction - townsend, montana, united states #5902 ||% MCC 5020"
"2024-02-14 $190.61 || abacus group insurance - albany, georgia, united states #1347 ||% MCC 2854"
"2024-02-13 $290.02 || lexigraph - hamilton, ohio, united states #2996 ||% MCC 2185"
"2024-02-10 $64.32 || the sneakers agency, llc - new york, new york, united states #8573 ||% MCC 2987"
"2024-01-26 $297.36 || global events consulting, inc - rochester, new york, united states #4486 ||% MCC 1152"
"2024-01-07 $346.25 || the synergy company - moab, utah, united states #1234 ||% MCC 3490"
"2024-03-08 $346.71 || affordable ivf abroad, llc - decatur, georgia, united states #5119 ||% MCC 3504"
"2024-02-29 $395.54 || necs - syracuse, new york, united states #6057 ||% MCC 3206"
"2024-02-11 $160.18 || ds medical holdings, inc. - milford, michigan, united states #5066 ||% MCC 3669"
"2024-02-19 $35.48 || needles desert star - needles, california, united states #5047 ||% MCC 1055"
"2024-01-19 $41.44 || keen systems, inc. - san mateo, california, united states #7002 ||% MCC 1185"
"2024-02-27 $43.10 || imagetec lp - mchenry, illinois, united states #2991 ||% MCC 1853"
"2024-03-01 $58.72 || tara health foundation - san francisco, california, united states #1078 ||% MCC 1742"
"2024-03-15 $367.73 || eastham partners - downers grove, illinois, united states #9446 ||% MCC 4246"
"2024-03-07 $110.50 || cynthia k. brattesani, dds - san francisco, california, united states #8859 ||% MCC 2816"
"2024-02-20 $460.35 || grêmio esportivo juventus - brazil, indiana, united states #8652 ||% MCC 4659"
"2024-01-20 $342.77 || salal credit union - seattle, washington, united states #3010 ||% MCC 1987"
"2024-01-22 $171.04 || uniwave, inc. - later consolidated into memminger-iro gmbh - farmingdale, new york, united states #7643 ||% MCC 4335"
"2024-03-11 $39.17 || social with tiffany - new york, new york, united states #8400 ||% MCC 5045"
"2024-03-06 $100.33 || morpheus group inc - philadelphia, pennsylvania, united states #9946 ||% MCC 5058"
"2024-01-30 $50.67 || mint marble and stone restoration - fort lauderdale, florida, united states #6687 ||% MCC 2696"
"2024-01-14 $73.48 || apple city broadcasting - statesville, north carolina, united states #8874 ||% MCC 2817"
"2024-01-21 $14.26 || tkani; digital marketing strategy - san francisco, california, united states #7189 ||% MCC 5455"
"2024-01-23 $348.16 || the law offices of kim e. hunter, pllc - covington, washington, united states #5389 ||% MCC 2559"
"2024-03-05 $24.35 || alacran software - springville, utah, united states #7199 ||% MCC 2966"
"2024-03-05 $119.68 || cit bank - salt lake city, utah, united states #2360 ||% MCC 2319"
"2024-02-24 $475.83 || chubb & associates - harrisburg, pennsylvania, united states #3566 ||% MCC 1870"
"2024-02-05 $486.41 || impact sports medicine - broomfield, colorado, united states #7294 ||% MCC 2820"
"2024-02-14 $85.60 || in session uniforms - lithonia, georgia, united states #3808 ||% MCC 3993"
